"","mu1","mu2","choice","reward"
"6414",4,-12,0,4
"6415",4,-12,0,5
"6416",4,-12,0,2
"6417",4,-12,0,3
"6418",4,-12,1,-14
"6419",4,-12,0,5
"6420",4,-12,0,3
"6421",1,-7,0,3
"6422",1,-7,1,-5
"6423",1,-7,0,1
"6424",1,-7,0,1
"6425",1,-7,0,1
"6426",1,-7,1,-8
"6427",1,-7,0,0
"6428",1,-7,0,1
"6429",1,-7,0,1
"6430",1,-7,0,-1
"6431",-1,-17,0,-2
"6432",-1,-17,1,-19
"6433",-1,-17,0,-1
"6434",-1,-17,1,-17
"6435",-1,-17,0,1
"6436",-1,-17,0,-3
"6437",-1,-17,0,2
"6438",-1,-17,0,-1
"6439",-1,-17,0,1
"6440",-1,-17,0,0
"6441",8,-15,0,9
"6442",8,-15,0,8
"6443",8,-15,0,8
"6444",8,-15,0,8
"6445",8,-15,0,8
"6446",8,-15,0,7
"6447",8,-15,0,8
"6448",8,-15,0,8
"6449",8,-15,0,9
"6450",8,-15,0,8
"6451",-7,0,0,-9
"6452",-7,0,1,-1
"6453",-7,0,1,0
"6454",-7,0,0,-8
"6455",-7,0,1,-2
"6456",-7,0,1,1
"6457",-7,0,1,2
"6458",-7,0,1,1
"6459",-7,0,1,1
"6460",-7,0,1,-1
"6461",10,-8,0,10
"6462",10,-8,0,11
"6463",10,-8,0,9
"6464",10,-8,0,9
"6465",10,-8,0,9
"6466",10,-8,0,9
"6467",10,-8,0,11
"6468",10,-8,0,11
"6469",10,-8,0,11
"6470",10,-8,0,8
"6471",8,-5,0,7
"6472",8,-5,0,9
"6473",8,-5,0,8
"6474",8,-5,0,9
"6475",8,-5,0,7
"6476",8,-5,0,8
"6477",8,-5,0,9
"6478",8,-5,0,8
"6479",8,-5,0,9
"6480",8,-5,0,8
"6481",-5,-6,0,-5
"6482",-5,-6,1,-6
"6483",-5,-6,0,-6
"6484",-5,-6,1,-8
"6485",-5,-6,0,-5
"6486",-5,-6,1,-8
"6487",-5,-6,0,-6
"6488",-5,-6,1,-8
"6489",-5,-6,0,-4
"6490",-5,-6,0,-4
"6491",-1,-2,0,1
"6492",-1,-2,1,-3
"6493",-1,-2,0,-3
"6494",-1,-2,1,-1
"6495",-1,-2,0,-1
"6496",-1,-2,1,-1
"6497",-1,-2,0,0
"6498",-1,-2,0,0
"6499",-1,-2,0,-3
"6500",-1,-2,1,-3
"6501",0,6,0,-1
"6502",0,6,1,7
"6503",0,6,1,4
"6504",0,6,1,4
"6505",0,6,1,5
"6506",0,6,1,7
"6507",0,6,1,7
"6508",0,6,1,5
"6509",0,6,1,5
"6510",0,6,1,7
"6511",5,-15,0,4
"6512",5,-15,1,-15
"6513",5,-15,0,5
"6514",5,-15,0,4
"6515",5,-15,0,7
"6516",5,-15,0,4
"6517",5,-15,0,5
"6518",5,-15,0,4
"6519",5,-15,0,6
"6520",5,-15,0,7
"6521",-16,2,0,-17
"6522",-16,2,1,3
"6523",-16,2,1,1
"6524",-16,2,1,3
"6525",-16,2,1,4
"6526",-16,2,1,0
"6527",-16,2,1,2
"6528",-16,2,1,3
"6529",-16,2,1,-1
"6530",-16,2,1,2
"6531",4,-12,0,4
"6532",4,-12,1,-12
"6533",4,-12,0,4
"6534",4,-12,0,3
"6535",4,-12,0,6
"6536",4,-12,0,4
"6537",4,-12,0,5
"6538",4,-12,0,3
"6539",4,-12,0,4
"6540",4,-12,0,5
"6541",9,4,0,10
"6542",9,4,1,4
"6543",9,4,0,8
"6544",9,4,1,4
"6545",9,4,0,7
"6546",9,4,0,8
"6547",9,4,0,9
"6548",9,4,0,9
"6549",9,4,0,9
"6550",9,4,0,8
"6551",-5,-20,0,-5
"6552",-5,-20,1,-19
"6553",-5,-20,0,-5
"6554",-5,-20,0,-3
"6555",-5,-20,1,-19
"6556",-5,-20,0,-4
"6557",-5,-20,0,-4
"6558",-5,-20,0,-4
"6559",-5,-20,0,-4
"6560",-5,-20,0,-6
"6561",-4,-6,0,-3
"6562",-4,-6,1,-5
"6563",-4,-6,0,-4
"6564",-4,-6,1,-6
"6565",-4,-6,0,-4
"6566",-4,-6,0,-4
"6567",-4,-6,0,-5
"6568",-4,-6,0,-4
"6569",-4,-6,0,-3
"6570",-4,-6,0,-6
"6571",-11,11,0,-11
"6572",-11,11,1,11
"6573",-11,11,1,10
"6574",-11,11,1,10
"6575",-11,11,1,13
"6576",-11,11,1,12
"6577",-11,11,1,11
"6578",-11,11,1,10
"6579",-11,11,1,11
"6580",-11,11,1,10
"6581",6,-11,0,7
"6582",6,-11,1,-13
"6583",6,-11,0,6
"6584",6,-11,0,4
"6585",6,-11,0,6
"6586",6,-11,0,5
"6587",6,-11,0,6
"6588",6,-11,0,6
"6589",6,-11,0,6
"6590",6,-11,0,5
"6591",-3,-6,0,-4
"6592",-3,-6,1,-5
"6593",-3,-6,0,-3
"6594",-3,-6,0,-4
"6595",-3,-6,1,-7
"6596",-3,-6,0,-2
"6597",-3,-6,0,-3
"6598",-3,-6,0,-3
"6599",-3,-6,0,-3
"6600",-3,-6,0,-4
"6601",13,6,0,14
"6602",13,6,0,14
"6603",13,6,1,7
"6604",13,6,1,5
"6605",13,6,0,13
"6606",13,6,1,7
"6607",13,6,0,11
"6608",13,6,1,6
"6609",13,6,1,7
"6610",13,6,1,6
"6611",17,0,0,18
"6612",17,0,1,-2
"6613",17,0,0,17
"6614",17,0,0,17
"6615",17,0,0,19
"6616",17,0,0,18
"6617",17,0,0,17
"6618",17,0,0,18
"6619",17,0,1,0
"6620",17,0,1,1
"6621",-5,-3,0,-4
"6622",-5,-3,1,-4
"6623",-5,-3,0,-4
"6624",-5,-3,0,-3
"6625",-5,-3,0,-4
"6626",-5,-3,0,-5
"6627",-5,-3,0,-4
"6628",-5,-3,1,-4
"6629",-5,-3,1,-3
"6630",-5,-3,1,-3
"6631",9,-6,0,9
"6632",9,-6,0,7
"6633",9,-6,0,9
"6634",9,-6,0,9
"6635",9,-6,0,9
"6636",9,-6,0,8
"6637",9,-6,0,8
"6638",9,-6,0,9
"6639",9,-6,1,-7
"6640",9,-6,0,9
"6641",-3,2,0,-2
"6642",-3,2,1,1
"6643",-3,2,1,1
"6644",-3,2,1,1
"6645",-3,2,1,2
"6646",-3,2,1,2
"6647",-3,2,1,5
"6648",-3,2,1,3
"6649",-3,2,1,1
"6650",-3,2,1,2
"6651",1,8,1,8
"6652",1,8,1,7
"6653",1,8,0,1
"6654",1,8,0,0
"6655",1,8,0,0
"6656",1,8,0,3
"6657",1,8,0,0
"6658",1,8,0,-1
"6659",1,8,1,7
"6660",1,8,1,7
"6661",4,0,1,1
"6662",4,0,1,0
"6663",4,0,1,-1
"6664",4,0,0,6
"6665",4,0,0,4
"6666",4,0,0,3
"6667",4,0,0,4
"6668",4,0,0,5
"6669",4,0,0,6
"6670",4,0,0,4
"6671",-1,-3,0,-1
"6672",-1,-3,1,-5
"6673",-1,-3,0,-2
"6674",-1,-3,0,1
"6675",-1,-3,0,-2
"6676",-1,-3,1,-4
"6677",-1,-3,1,-3
"6678",-1,-3,0,0
"6679",-1,-3,0,-2
"6680",-1,-3,0,3
"6681",-2,10,0,-2
"6682",-2,10,1,11
"6683",-2,10,1,11
"6684",-2,10,1,10
"6685",-2,10,1,10
"6686",-2,10,1,11
"6687",-2,10,1,10
"6688",-2,10,1,9
"6689",-2,10,1,9
"6690",-2,10,1,10
"6691",30,-5,0,29
"6692",30,-5,0,31
"6693",30,-5,0,31
"6694",30,-5,0,30
"6695",30,-5,0,32
"6696",30,-5,0,31
"6697",30,-5,0,31
"6698",30,-5,0,28
"6699",30,-5,0,28
"6700",30,-5,0,30
"6701",8,-1,1,1
"6702",8,-1,1,0
"6703",8,-1,1,1
"6704",8,-1,0,7
"6705",8,-1,0,7
"6706",8,-1,0,7
"6707",8,-1,0,6
"6708",8,-1,0,9
"6709",8,-1,0,8
"6710",8,-1,0,8
"6711",0,-5,1,-5
"6712",0,-5,0,1
"6713",0,-5,0,2
"6714",0,-5,0,2
"6715",0,-5,0,1
"6716",0,-5,0,-2
"6717",0,-5,0,1
"6718",0,-5,1,-7
"6719",0,-5,1,-6
"6720",0,-5,0,-2
"6721",0,1,0,-1
"6722",0,1,1,0
"6723",0,1,1,0
"6724",0,1,1,2
"6725",0,1,0,-2
"6726",0,1,1,0
"6727",0,1,0,-1
"6728",0,1,1,2
"6729",0,1,1,1
"6730",0,1,0,-1
"6731",-4,9,1,8
"6732",-4,9,0,-5
"6733",-4,9,1,8
"6734",-4,9,1,10
"6735",-4,9,1,10
"6736",-4,9,1,10
"6737",-4,9,1,8
"6738",-4,9,1,9
"6739",-4,9,1,7
"6740",-4,9,1,10
"6741",-2,15,1,15
"6742",-2,15,1,14
"6743",-2,15,1,15
"6744",-2,15,1,15
"6745",-2,15,1,14
"6746",-2,15,1,16
"6747",-2,15,1,16
"6748",-2,15,1,16
"6749",-2,15,1,16
"6750",-2,15,1,15
"6751",3,17,1,18
"6752",3,17,1,18
"6753",3,17,0,5
"6754",3,17,1,15
"6755",3,17,1,15
"6756",3,17,1,16
"6757",3,17,1,16
"6758",3,17,1,17
"6759",3,17,1,18
"6760",3,17,1,16
"6761",2,-4,1,-4
"6762",2,-4,0,2
"6763",2,-4,0,1
"6764",2,-4,0,3
"6765",2,-4,0,1
"6766",2,-4,0,4
"6767",2,-4,0,2
"6768",2,-4,0,2
"6769",2,-4,0,1
"6770",2,-4,0,3
"6771",-14,2,1,2
"6772",-14,2,0,-14
"6773",-14,2,1,2
"6774",-14,2,1,2
"6775",-14,2,1,2
"6776",-14,2,1,3
"6777",-14,2,1,2
"6778",-14,2,1,3
"6779",-14,2,1,3
"6780",-14,2,1,1
"6781",-12,7,1,5
"6782",-12,7,0,-14
"6783",-12,7,1,7
"6784",-12,7,1,7
"6785",-12,7,1,8
"6786",-12,7,1,8
"6787",-12,7,1,8
"6788",-12,7,1,8
"6789",-12,7,1,7
"6790",-12,7,1,6
"6791",-9,-2,1,-3
"6792",-9,-2,0,-9
"6793",-9,-2,1,-2
"6794",-9,-2,1,-1
"6795",-9,-2,1,0
"6796",-9,-2,1,0
"6797",-9,-2,1,-4
"6798",-9,-2,1,-2
"6799",-9,-2,1,-2
"6800",-9,-2,1,-1
"6801",12,-10,1,-11
"6802",12,-10,0,11
"6803",12,-10,0,11
"6804",12,-10,0,13
"6805",12,-10,0,12
"6806",12,-10,0,12
"6807",12,-10,0,12
"6808",12,-10,0,12
"6809",12,-10,0,12
"6810",12,-10,0,11
"6811",-2,11,1,11
"6812",-2,11,0,-3
"6813",-2,11,1,12
"6814",-2,11,1,11
"6815",-2,11,1,12
"6816",-2,11,1,11
"6817",-2,11,1,11
"6818",-2,11,1,11
"6819",-2,11,1,9
"6820",-2,11,1,10
"6821",-7,5,1,5
"6822",-7,5,0,-6
"6823",-7,5,1,6
"6824",-7,5,1,4
"6825",-7,5,1,7
"6826",-7,5,1,3
"6827",-7,5,1,5
"6828",-7,5,1,5
"6829",-7,5,1,5
"6830",-7,5,1,3
"6831",-3,-3,0,-2
"6832",-3,-3,1,-3
"6833",-3,-3,0,-3
"6834",-3,-3,1,-3
"6835",-3,-3,0,-4
"6836",-3,-3,1,-2
"6837",-3,-3,0,-3
"6838",-3,-3,1,-2
"6839",-3,-3,1,-2
"6840",-3,-3,1,-4
"6841",12,-2,0,12
"6842",12,-2,1,0
"6843",12,-2,0,13
"6844",12,-2,0,12
"6845",12,-2,0,14
"6846",12,-2,0,11
"6847",12,-2,0,12
"6848",12,-2,0,11
"6849",12,-2,0,12
"6850",12,-2,0,12
"6851",3,0,0,4
"6852",3,0,1,0
"6853",3,0,0,4
"6854",3,0,0,4
"6855",3,0,0,2
"6856",3,0,0,2
"6857",3,0,0,3
"6858",3,0,0,2
"6859",3,0,0,3
"6860",3,0,0,4
"6861",-2,5,0,-3
"6862",-2,5,1,3
"6863",-2,5,1,5
"6864",-2,5,1,5
"6865",-2,5,1,6
"6866",-2,5,1,7
"6867",-2,5,1,5
"6868",-2,5,1,6
"6869",-2,5,1,4
"6870",-2,5,1,5
"6871",-1,3,0,-1
"6872",-1,3,1,2
"6873",-1,3,1,4
"6874",-1,3,1,3
"6875",-1,3,1,4
"6876",-1,3,1,4
"6877",-1,3,1,5
"6878",-1,3,1,2
"6879",-1,3,1,4
"6880",-1,3,1,4
"6881",-1,3,0,-1
"6882",-1,3,1,2
"6883",-1,3,1,3
"6884",-1,3,1,3
"6885",-1,3,1,3
"6886",-1,3,1,2
"6887",-1,3,1,4
"6888",-1,3,1,3
"6889",-1,3,1,3
"6890",-1,3,1,3
"6891",16,-5,0,16
"6892",16,-5,1,-5
"6893",16,-5,0,16
"6894",16,-5,0,17
"6895",16,-5,0,15
"6896",16,-5,0,16
"6897",16,-5,0,17
"6898",16,-5,0,16
"6899",16,-5,0,16
"6900",16,-5,0,17
"6901",-5,7,0,-4
"6902",-5,7,1,8
"6903",-5,7,1,7
"6904",-5,7,1,7
"6905",-5,7,1,6
"6906",-5,7,1,7
"6907",-5,7,1,7
"6908",-5,7,1,7
"6909",-5,7,1,8
"6910",-5,7,1,6
"6911",10,-3,0,10
"6912",10,-3,1,-2
"6913",10,-3,0,9
"6914",10,-3,0,9
"6915",10,-3,0,10
"6916",10,-3,0,10
"6917",10,-3,0,11
"6918",10,-3,0,10
"6919",10,-3,0,12
"6920",10,-3,0,9
"6921",-3,-22,0,-3
"6922",-3,-22,1,-23
"6923",-3,-22,0,-2
"6924",-3,-22,0,-3
"6925",-3,-22,0,-4
"6926",-3,-22,0,-4
"6927",-3,-22,0,-2
"6928",-3,-22,0,-3
"6929",-3,-22,0,-3
"6930",-3,-22,0,-5
"6931",-10,0,1,1
"6932",-10,0,0,-10
"6933",-10,0,1,-1
"6934",-10,0,0,-10
"6935",-10,0,1,0
"6936",-10,0,1,0
"6937",-10,0,1,0
"6938",-10,0,1,0
"6939",-10,0,1,-1
"6940",-10,0,1,2
"6941",16,-10,0,18
"6942",16,-10,1,-9
"6943",16,-10,0,17
"6944",16,-10,0,15
"6945",16,-10,0,15
"6946",16,-10,0,15
"6947",16,-10,0,16
"6948",16,-10,0,16
"6949",16,-10,0,16
"6950",16,-10,0,16
"6951",-1,0,0,0
"6952",-1,0,1,-2
"6953",-1,0,0,0
"6954",-1,0,0,-1
"6955",-1,0,0,0
"6956",-1,0,0,-3
"6957",-1,0,0,0
"6958",-1,0,1,-1
"6959",-1,0,0,-2
"6960",-1,0,0,-2
"6961",-4,8,0,-4
"6962",-4,8,1,5
"6963",-4,8,1,8
"6964",-4,8,1,5
"6965",-4,8,1,8
"6966",-4,8,1,9
"6967",-4,8,1,7
"6968",-4,8,1,7
"6969",-4,8,1,7
"6970",-4,8,1,6
"6971",7,4,0,7
"6972",7,4,1,4
"6973",7,4,0,7
"6974",7,4,0,9
"6975",7,4,0,7
"6976",7,4,0,8
"6977",7,4,0,7
"6978",7,4,0,8
"6979",7,4,0,6
"6980",7,4,0,9
"6981",12,12,0,11
"6982",12,12,1,11
"6983",12,12,0,11
"6984",12,12,1,11
"6985",12,12,0,14
"6986",12,12,1,11
"6987",12,12,0,12
"6988",12,12,0,13
"6989",12,12,0,12
"6990",12,12,0,12
"6991",-17,-7,0,-17
"6992",-17,-7,1,-8
"6993",-17,-7,1,-7
"6994",-17,-7,1,-11
"6995",-17,-7,1,-6
"6996",-17,-7,1,-7
"6997",-17,-7,1,-6
"6998",-17,-7,1,-7
"6999",-17,-7,1,-7
"7000",-17,-7,1,-8
"7001",-10,7,1,7
"7002",-10,7,1,6
"7003",-10,7,1,6
"7004",-10,7,0,-10
"7005",-10,7,1,7
"7006",-10,7,1,6
"7007",-10,7,1,6
"7008",-10,7,1,6
"7009",-10,7,1,7
"7010",-10,7,1,8
"7011",7,-6,0,7
"7012",7,-6,0,7
"7013",7,-6,0,8
"7014",7,-6,0,6
"7015",7,-6,0,5
"7016",7,-6,0,6
"7017",7,-6,0,7
"7018",7,-6,0,8
"7019",7,-6,0,6
"7020",7,-6,0,5
"7021",0,-6,1,-8
"7022",0,-6,0,0
"7023",0,-6,0,-2
"7024",0,-6,1,-6
"7025",0,-6,0,0
"7026",0,-6,1,-4
"7027",0,-6,0,-1
"7028",0,-6,1,-5
"7029",0,-6,0,2
"7030",0,-6,0,0
"7031",4,-8,0,2
"7032",4,-8,0,5
"7033",4,-8,0,5
"7034",4,-8,0,4
"7035",4,-8,0,3
"7036",4,-8,0,4
"7037",4,-8,0,6
"7038",4,-8,0,5
"7039",4,-8,0,4
"7040",4,-8,0,4
"7041",-1,-10,0,-1
"7042",-1,-10,1,-10
"7043",-1,-10,0,-1
"7044",-1,-10,0,-1
"7045",-1,-10,0,-2
"7046",-1,-10,0,0
"7047",-1,-10,0,-2
"7048",-1,-10,0,-1
"7049",-1,-10,1,-13
"7050",-1,-10,0,0
"7051",4,-8,1,-7
"7052",4,-8,0,3
"7053",4,-8,0,5
"7054",4,-8,0,3
"7055",4,-8,0,4
"7056",4,-8,0,3
"7057",4,-8,0,4
"7058",4,-8,0,4
"7059",4,-8,0,4
"7060",4,-8,0,3
"7061",-8,3,0,-7
"7062",-8,3,1,3
"7063",-8,3,1,3
"7064",-8,3,1,4
"7065",-8,3,1,5
"7066",-8,3,1,5
"7067",-8,3,1,4
"7068",-8,3,1,1
"7069",-8,3,1,3
"7070",-8,3,1,1
"7071",-22,11,0,-23
"7072",-22,11,1,10
"7073",-22,11,1,11
"7074",-22,11,1,10
"7075",-22,11,1,11
"7076",-22,11,1,12
"7077",-22,11,1,11
"7078",-22,11,1,12
"7079",-22,11,1,11
"7080",-22,11,1,11
"7081",4,-11,1,-9
"7082",4,-11,0,3
"7083",4,-11,0,4
"7084",4,-11,0,4
"7085",4,-11,0,4
"7086",4,-11,0,3
"7087",4,-11,0,3
"7088",4,-11,0,5
"7089",4,-11,0,3
"7090",4,-11,0,4
"7091",2,-4,1,-6
"7092",2,-4,0,3
"7093",2,-4,0,1
"7094",2,-4,0,2
"7095",2,-4,0,2
"7096",2,-4,0,1
"7097",2,-4,0,3
"7098",2,-4,0,2
"7099",2,-4,0,3
"7100",2,-4,0,3
"7101",2,7,0,3
"7102",2,7,0,2
"7103",2,7,0,4
"7104",2,7,0,1
"7105",2,7,0,1
"7106",2,7,0,1
"7107",2,7,0,1
"7108",2,7,0,2
"7109",2,7,0,3
"7110",2,7,0,1
"7111",-5,-11,1,-10
"7112",-5,-11,0,-6
"7113",-5,-11,1,-8
"7114",-5,-11,0,-5
"7115",-5,-11,0,-5
"7116",-5,-11,0,-4
"7117",-5,-11,0,-5
"7118",-5,-11,0,-5
"7119",-5,-11,1,-10
"7120",-5,-11,0,-4
"7121",11,-17,0,10
"7122",11,-17,0,10
"7123",11,-17,0,11
"7124",11,-17,0,12
"7125",11,-17,0,11
"7126",11,-17,0,11
"7127",11,-17,0,10
"7128",11,-17,0,10
"7129",11,-17,0,11
"7130",11,-17,0,11
"7131",0,-3,1,-4
"7132",0,-3,0,2
"7133",0,-3,0,-1
"7134",0,-3,1,-3
"7135",0,-3,0,1
"7136",0,-3,0,1
"7137",0,-3,0,-1
"7138",0,-3,0,0
"7139",0,-3,0,-1
"7140",0,-3,0,-1
"7141",9,-5,1,-4
"7142",9,-5,0,9
"7143",9,-5,0,9
"7144",9,-5,0,8
"7145",9,-5,0,8
"7146",9,-5,0,10
"7147",9,-5,0,11
"7148",9,-5,0,10
"7149",9,-5,0,9
"7150",9,-5,0,8
"7151",12,8,1,6
"7152",12,8,1,6
"7153",12,8,1,7
"7154",12,8,1,8
"7155",12,8,1,9
"7156",12,8,1,7
"7157",12,8,1,10
"7158",12,8,1,8
"7159",12,8,1,8
"7160",12,8,1,7
"7161",6,7,0,6
"7162",6,7,0,7
"7163",6,7,0,7
"7164",6,7,0,6
"7165",6,7,0,5
"7166",6,7,0,6
"7167",6,7,0,4
"7168",6,7,0,7
"7169",6,7,0,9
"7170",6,7,0,6
"7171",9,-1,0,9
"7172",9,-1,0,9
"7173",9,-1,0,8
"7174",9,-1,0,8
"7175",9,-1,0,9
"7176",9,-1,0,9
"7177",9,-1,0,9
"7178",9,-1,0,11
"7179",9,-1,0,9
"7180",9,-1,0,9
"7181",-8,11,1,12
"7182",-8,11,1,10
"7183",-8,11,1,10
"7184",-8,11,1,10
"7185",-8,11,1,10
"7186",-8,11,1,11
"7187",-8,11,1,11
"7188",-8,11,1,10
"7189",-8,11,1,11
"7190",-8,11,1,12
"7191",-16,3,1,3
"7192",-16,3,1,2
"7193",-16,3,1,3
"7194",-16,3,1,3
"7195",-16,3,1,3
"7196",-16,3,1,3
"7197",-16,3,1,3
"7198",-16,3,1,3
"7199",-16,3,1,3
"7200",-16,3,1,2
"7201",2,-10,1,-10
"7202",2,-10,1,-9
"7203",2,-10,0,2
"7204",2,-10,0,3
"7205",2,-10,0,1
"7206",2,-10,0,3
"7207",2,-10,0,3
"7208",2,-10,0,3
"7209",2,-10,0,2
"7210",2,-10,0,2
"7211",1,3,0,3
"7212",1,3,0,0
"7213",1,3,0,2
"7214",1,3,0,1
"7215",1,3,1,3
"7216",1,3,1,3
"7217",1,3,1,3
"7218",1,3,1,3
"7219",1,3,1,2
"7220",1,3,1,3
"7221",5,-8,1,-8
"7222",5,-8,0,5
"7223",5,-8,0,5
"7224",5,-8,0,6
"7225",5,-8,0,5
"7226",5,-8,0,6
"7227",5,-8,0,5
"7228",5,-8,0,5
"7229",5,-8,0,6
"7230",5,-8,0,5
"7231",2,14,0,2
"7232",2,14,0,3
"7233",2,14,0,1
"7234",2,14,1,15
"7235",2,14,1,14
"7236",2,14,1,15
"7237",2,14,1,13
"7238",2,14,1,13
"7239",2,14,1,15
"7240",2,14,1,12
"7241",-14,4,1,3
"7242",-14,4,1,6
"7243",-14,4,1,4
"7244",-14,4,1,2
"7245",-14,4,0,-13
"7246",-14,4,1,2
"7247",-14,4,1,6
"7248",-14,4,1,4
"7249",-14,4,1,5
"7250",-14,4,1,3
"7251",3,-10,1,-11
"7252",3,-10,0,3
"7253",3,-10,0,3
"7254",3,-10,0,3
"7255",3,-10,0,3
"7256",3,-10,0,4
"7257",3,-10,0,4
"7258",3,-10,0,2
"7259",3,-10,0,4
"7260",3,-10,0,2
"7261",-8,-6,0,-7
"7262",-8,-6,1,-5
"7263",-8,-6,0,-9
"7264",-8,-6,1,-8
"7265",-8,-6,1,-6
"7266",-8,-6,0,-8
"7267",-8,-6,1,-5
"7268",-8,-6,1,-6
"7269",-8,-6,1,-6
"7270",-8,-6,1,-5
"7271",-5,-8,1,-9
"7272",-5,-8,0,-4
"7273",-5,-8,0,-5
"7274",-5,-8,0,-4
"7275",-5,-8,0,-5
"7276",-5,-8,0,-6
"7277",-5,-8,0,-6
"7278",-5,-8,0,-4
"7279",-5,-8,0,-5
"7280",-5,-8,0,-5
"7281",6,-9,0,5
"7282",6,-9,0,8
"7283",6,-9,0,8
"7284",6,-9,0,7
"7285",6,-9,1,-8
"7286",6,-9,0,6
"7287",6,-9,0,5
"7288",6,-9,0,7
"7289",6,-9,0,6
"7290",6,-9,0,4
"7291",-1,6,0,-2
"7292",-1,6,1,6
"7293",-1,6,1,5
"7294",-1,6,1,4
"7295",-1,6,1,5
"7296",-1,6,1,5
"7297",-1,6,1,5
"7298",-1,6,1,7
"7299",-1,6,1,5
"7300",-1,6,1,4
"7301",8,4,1,6
"7302",8,4,1,4
"7303",8,4,0,7
"7304",8,4,0,9
"7305",8,4,0,9
"7306",8,4,0,8
"7307",8,4,0,7
"7308",8,4,0,6
"7309",8,4,0,7
"7310",8,4,0,8
"7311",-6,-9,0,-7
"7312",-6,-9,1,-9
"7313",-6,-9,0,-6
"7314",-6,-9,0,-6
"7315",-6,-9,0,-5
"7316",-6,-9,0,-5
"7317",-6,-9,0,-5
"7318",-6,-9,0,-8
"7319",-6,-9,0,-5
"7320",-6,-9,0,-6
"7321",-5,10,0,-4
"7322",-5,10,1,9
"7323",-5,10,1,11
"7324",-5,10,1,10
"7325",-5,10,1,10
"7326",-5,10,1,11
"7327",-5,10,1,11
"7328",-5,10,1,8
"7329",-5,10,1,10
"7330",-5,10,1,9
"7331",-15,4,1,4
"7332",-15,4,0,-15
"7333",-15,4,1,1
"7334",-15,4,1,6
"7335",-15,4,1,5
"7336",-15,4,1,3
"7337",-15,4,1,5
"7338",-15,4,1,4
"7339",-15,4,1,4
"7340",-15,4,1,4
"7341",9,-4,1,-4
"7342",9,-4,0,9
"7343",9,-4,0,9
"7344",9,-4,0,9
"7345",9,-4,0,9
"7346",9,-4,0,9
"7347",9,-4,0,9
"7348",9,-4,0,7
"7349",9,-4,0,10
"7350",9,-4,0,8
"7351",1,-10,0,1
"7352",1,-10,1,-10
"7353",1,-10,0,0
"7354",1,-10,0,0
"7355",1,-10,0,1
"7356",1,-10,0,1
"7357",1,-10,0,2
"7358",1,-10,0,2
"7359",1,-10,0,1
"7360",1,-10,0,0
"7361",10,-12,0,8
"7362",10,-12,0,11
"7363",10,-12,1,-12
"7364",10,-12,0,8
"7365",10,-12,0,9
"7366",10,-12,0,10
"7367",10,-12,0,12
"7368",10,-12,0,9
"7369",10,-12,0,10
"7370",10,-12,0,10
"7371",-4,-9,0,-3
"7372",-4,-9,1,-9
"7373",-4,-9,0,-3
"7374",-4,-9,0,-4
"7375",-4,-9,0,-5
"7376",-4,-9,0,-3
"7377",-4,-9,0,-5
"7378",-4,-9,0,-4
"7379",-4,-9,0,-4
"7380",-4,-9,0,-5
"7381",2,-13,0,0
"7382",2,-13,1,-14
"7383",2,-13,0,3
"7384",2,-13,0,2
"7385",2,-13,0,1
"7386",2,-13,0,2
"7387",2,-13,0,2
"7388",2,-13,0,2
"7389",2,-13,0,2
"7390",2,-13,0,1
"7391",13,-2,0,14
"7392",13,-2,0,12
"7393",13,-2,0,14
"7394",13,-2,0,13
"7395",13,-2,0,11
"7396",13,-2,0,14
"7397",13,-2,0,14
"7398",13,-2,0,13
"7399",13,-2,0,15
"7400",13,-2,0,13
"7401",8,-6,0,8
"7402",8,-6,0,7
"7403",8,-6,1,-7
"7404",8,-6,1,-6
"7405",8,-6,0,7
"7406",8,-6,0,7
"7407",8,-6,0,8
"7408",8,-6,0,9
"7409",8,-6,0,10
"7410",8,-6,0,8
"7411",1,-4,1,-3
"7412",1,-4,0,-1
"7413",1,-4,1,-5
"7414",1,-4,0,1
"7415",1,-4,0,1
"7416",1,-4,0,0
"7417",1,-4,0,2
"7418",1,-4,0,0
"7419",1,-4,0,0
"7420",1,-4,0,2
"7421",1,5,0,1
"7422",1,5,1,4
"7423",1,5,1,4
"7424",1,5,1,3
"7425",1,5,1,4
"7426",1,5,1,5
"7427",1,5,1,4
"7428",1,5,1,7
"7429",1,5,1,4
"7430",1,5,1,6
"7431",-1,12,0,-2
"7432",-1,12,1,13
"7433",-1,12,1,13
"7434",-1,12,1,14
"7435",-1,12,1,13
"7436",-1,12,1,12
"7437",-1,12,1,12
"7438",-1,12,1,12
"7439",-1,12,1,12
"7440",-1,12,1,13
"7441",-4,11,0,-5
"7442",-4,11,1,11
"7443",-4,11,1,10
"7444",-4,11,1,10
"7445",-4,11,1,10
"7446",-4,11,1,11
"7447",-4,11,1,10
"7448",-4,11,1,11
"7449",-4,11,1,12
"7450",-4,11,1,11
"7451",-14,11,1,10
"7452",-14,11,1,9
"7453",-14,11,1,12
"7454",-14,11,1,13
"7455",-14,11,1,12
"7456",-14,11,1,10
"7457",-14,11,1,9
"7458",-14,11,1,10
"7459",-14,11,1,11
"7460",-14,11,1,11
"7461",-1,1,0,-1
"7462",-1,1,1,0
"7463",-1,1,1,1
"7464",-1,1,1,-1
"7465",-1,1,1,0
"7466",-1,1,1,0
"7467",-1,1,1,0
"7468",-1,1,1,0
